product_clean,meddra_pt,a,expected,prr,prr_lower,prr_upper,chi2,prr_signal,ror,ror_lower,ror_upper,ror_signal,ebgm,eb05,eb95,gps_signal,ic,ic025,ic975,bcpnn_signal,n_methods,validation_status,validation_note
CITRACAL REGULAR (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Choking,4,0.748402948402949,5.34756898817346,3.03542334440419,9.4209244769736,11.5597220579244,TRUE,12.6375461936438,2.69223119510487,59.3216415019879,TRUE,2.42110109901627,0.873893694785893,3.3750280242576,FALSE,1.84984133179821,0.925931037424219,2.7737516261722,TRUE,3,Validated,"Formulation-related choking, large calcium tablet size"
CITRICAL PETITES,Choking,4,0.748402948402949,5.34756898817346,3.03542334440419,9.4209244769736,11.5597220579244,TRUE,12.6375461936438,2.69223119510487,59.3216415019879,TRUE,2.42110109901627,0.873893694785893,3.3750280242576,FALSE,1.84984133179821,0.925931037424219,2.7737516261722,TRUE,3,,
CLEANSE FOR LIFE,Vomiting,4,0.967280917280917,4.13875821148548,1.83012823451782,9.35962803592916,7.16665690311236,TRUE,5.8970781174117,1.91997332186306,18.1125070472913,TRUE,2.051116976808,0.503909572577625,3.00504390204933,FALSE,1.61677989377832,0.692869599404332,2.54069018815231,TRUE,3,,
"EMERGEN-C (ASCORBIC ACID, B-COMPLEX, ELECTROLYTE, MULTIMINERAL, MULTIVIT, ZINC) POWDER FOR ORAL SOLUTION",Nephrolithiasis,4,0.772972972972973,5.20422535211268,2.00595376174323,13.5017875447117,9.74806031854225,TRUE,6.10530870712401,2.33720256705697,15.9484654580972,TRUE,2.37451741361487,0.827310009384495,3.3284443388562,FALSE,1.82172321234584,0.897812917971852,2.74563350671983,TRUE,3,,
ENDLESS YOUTH VITAMIN SUPPLEMENT,Dyspnoea,4,0.787612612612613,5.08330947609505,2.32458180372079,11.1159930738499,10.0636146797355,TRUE,7.78643194504079,2.4185252147752,25.068385503844,TRUE,2.34745995242095,0.800252548190568,3.30138687766227,FALSE,1.80522638774603,0.881316093372038,2.72913668212002,TRUE,3,,
ENDLESS YOUTH VITAMIN SUPPLEMENT,Nausea,4,0.88536036036036,4.52151769798829,2.06783676704314,9.88671959946573,8.39931181381825,TRUE,6.85970719287078,2.13078740693835,22.083659129343,TRUE,2.178744238444,0.631536834213625,3.13267116368533,FALSE,1.69966370207617,0.775753407702181,2.62357399645016,TRUE,3,,
EXTENZE,Heart Rate Increased,4,0.83034398034398,4.82747366859516,1.95121285731018,11.9435980209283,8.86050505532753,TRUE,6.04632291866334,2.20250607077951,16.5983746068927,TRUE,2.2712663494192,0.724058945188825,3.22519327466053,FALSE,1.75812567708928,0.834215382715293,2.68203597146327,TRUE,3,,
EXTENZE PLUS,Headache,4,1.21570434070434,3.29413749472796,1.34057925332848,8.09451720756547,4.51386677657505,TRUE,4.09906888486828,1.48270369044139,11.3322478599168,TRUE,1.72142614527616,0.17421874104578,2.67535307051749,FALSE,1.39112404006749,0.467213745693501,2.31503433444148,TRUE,3,,
FERROUS SULFATE,Vomiting,4,1.26490581490582,3.16467347269486,1.34244608971542,7.4603801713197,4.26839140158249,TRUE,4.14942845338108,1.42695974931284,12.0660421557229,TRUE,1.66420293602916,0.116995531798784,2.61812986127049,FALSE,1.35033380604439,0.426423511670397,2.27424410041838,TRUE,3,,
FLINTSTONES COMPLETE GUMMIES,Choking,4,0.873136773136773,4.58353669983105,2.41205717626189,8.70991321659162,9.03056133713348,TRUE,9.02660753880266,2.23230167541242,36.500283342983,TRUE,2.19879426670505,0.651586862474669,3.15272119194637,FALSE,1.71244966721836,0.788539372844369,2.63635996159235,TRUE,3,,
FLINTSTONES COMPLETE MULTIVITAMINS CHEWABLE TABLET,Dyspepsia,4,0.886977886977887,4.52826510721248,1.75541794724109,11.6810842189606,7.82873737532082,TRUE,5.33998183963284,2.03504691873926,14.0121614814042,TRUE,2.17611180661271,0.628904402382328,3.13003873185403,FALSE,1.69798021493556,0.774069920561569,2.62189050930955,TRUE,3,,
GREEN TEA FAT BURNER,Dizziness,4,1.17813267813268,3.39853811347024,1.41352865057339,8.17108397769276,4.86436062583373,TRUE,4.36093139503615,1.5367120167889,12.3755931003593,TRUE,1.76670476881394,0.219497364583561,2.72063169405527,FALSE,1.42306821741847,0.499157923044479,2.34697851179246,TRUE,3,,
HERBAL CLEANSE WITH CITRUS FIBER DRINK,Dizziness,4,1.00141277641278,3.99852582870949,1.69588832896515,9.42763065809474,6.6266553442574,TRUE,5.3303752682559,1.83284106828995,15.5021081707557,TRUE,2.00110285288582,0.45389544865544,2.95502977812715,FALSE,1.58360433653185,0.659694042157859,2.50751463090584,TRUE,3,,
HERBAL CLEANSE WITH CITRUS FIBER DRINK,Dyspnoea,4,1.21721949221949,3.28879607955407,1.39506480817958,7.75317360847505,4.61292093341329,TRUE,4.32522303325223,1.48738555765347,12.5774747449404,TRUE,1.71962967037197,0.172422266141587,2.67355659561329,FALSE,1.38985054736831,0.465940252994317,2.3137608417423,TRUE,3,,
HERBAL EQUILIBRIUM,Nausea,4,0.965847665847666,4.14463967405144,1.86095032384065,9.23078805901118,7.23278892300231,TRUE,6.05254802111806,1.92970499364607,18.9839056584103,TRUE,2.0532555621138,0.506048157883417,3.00718248735512,FALSE,1.61818981826071,0.69427952388672,2.5421001126347,TRUE,3,,
HERBALIFE 21-DAY HERBAL CLEANSING PROGRAM AM TABLETS,Vomiting,4,1.04168714168714,3.84305391578119,1.67770201409853,8.80315054490588,6.26961806605996,TRUE,5.33533358254471,1.76738149013996,16.1061913321131,TRUE,1.94423488629852,0.397027482068146,2.89816181153985,FALSE,1.54541497609278,0.621504681718791,2.46932527046677,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE 21-DAY HERBAL CLEANSING PROGRAM PM TABLETS,Vomiting,4,0.967280917280917,4.13875821148548,1.83012823451782,9.35962803592916,7.16665690311236,TRUE,5.8970781174117,1.91997332186306,18.1125070472913,TRUE,2.051116976808,0.503909572577625,3.00504390204933,FALSE,1.61677989377832,0.692869599404332,2.54069018815231,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE ACTIVE FIBER COMPLEX,Dizziness,4,0.706879606879607,5.66515837104072,2.54309593659209,12.6200584520538,11.7302661517462,TRUE,8.46681132867276,2.69901179546455,26.5604226686986,TRUE,2.50341662769664,0.956209223466264,3.45734355293797,FALSE,1.89864323522574,0.974732940851753,2.82255352959973,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE AMINOGEN,Fatigue,4,0.922031122031122,4.34597578347578,1.76225244128312,10.7178205960127,7.47690748894939,TRUE,5.44824992768296,1.97786346999765,15.0078242127262,TRUE,2.12021371562749,0.573006311397109,3.07414064086881,FALSE,1.66197196186569,0.738061667491704,2.58588225623968,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,Abdominal Distension,4,1.24692874692875,3.2201307707549,1.23404752742554,8.40262789748044,4.13952936340201,TRUE,3.72171072171072,1.43607694961606,9.64511734541779,TRUE,1.68484876254116,0.137641358310785,2.63877568778249,FALSE,1.36510423608914,0.441193941715155,2.28901453046313,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,Alanine Aminotransferase Increased,4,0.823832923832924,4.88781954887218,1.87046363899354,12.7726513599549,8.79458341188641,TRUE,5.67605854576092,2.18702825984586,14.7312411121639,TRUE,2.28261941272203,0.735412008491651,3.23654633796336,FALSE,1.76520394513362,0.841293650759629,2.68911423950761,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL-U-LOSS,Abdominal Distension,4,0.93519656019656,4.29535697774255,1.65929430746713,11.1192399583443,7.14925863870138,TRUE,5.03745697863345,1.92674126348104,13.170410211559,TRUE,2.09976638646611,0.55255898223573,3.05369331170744,FALSE,1.64867666384376,0.72476636946977,2.57258695821775,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL-U-LOSS,Jaundice,4,0.748157248157248,5.37665343915344,2.07553518291506,13.9281677529354,10.2565959300293,TRUE,6.32348932634632,2.41694306429755,16.5442528833576,TRUE,2.42157461595934,0.874367211728961,3.37550154120067,FALSE,1.85012529893639,0.926215004562404,2.77403559331038,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE FLORAFIBER,Pain,4,1.1455773955774,3.49704459967759,1.40284221081395,8.71753133592879,5.03408003466185,TRUE,4.2828668298542,1.57494831221539,11.6466985868656,TRUE,1.80712104171714,0.259913637486763,2.76104796695847,FALSE,1.45133111986618,0.527420825492191,2.37524141424017,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE FORMULA 2 MULTIVITAMIN COMPLEX,Abdominal Pain,4,0.803398853398853,4.98819802789557,2.04446742204531,12.170465176994,9.38313896742759,TRUE,6.38637749915283,2.28872234021542,17.8203431866911,TRUE,2.31884095062349,0.771633546393108,3.27276787586481,FALSE,1.78764637051493,0.863736076140944,2.71155666488892,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE FORMULA 2 MULTIVITAMIN COMPLEX,Fatigue,4,0.815642915642916,4.91314412238325,2.01374409684073,11.9871165383822,9.16359872162584,TRUE,6.28684274938252,2.25308871892789,17.5423148779827,TRUE,2.29702804533526,0.749820641104879,3.25095497057658,FALSE,1.77415702736631,0.850246732992316,2.6980673217403,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE MULTIVITAMIN COMPLEX FORMULA 2,Abdominal Pain,4,1.18763308763309,3.37360890302067,1.34212061184932,8.48004041518892,4.66847461599645,TRUE,4.08214053585614,1.51538866885632,10.9964339162284,TRUE,1.75512064175635,0.207913237525976,2.70904756699768,FALSE,1.41492372310269,0.491013428728702,2.33883401747668,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE MULTIVITAMIN COMPLEX FORMULA 2,Anxiety,4,0.792915642915643,5.05892718320809,2.01135945318769,12.724102698024,9.46950339420333,TRUE,6.19418758256275,2.29812590590505,16.695325399443,TRUE,2.33778258623463,0.790575182004251,3.29170951147596,FALSE,1.79929685275774,0.875386558383749,2.72320714713173,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE MULTIVITAMIN COMPLEX FORMULA 2,Asthenia,4,0.899426699426699,4.45798319327731,1.77281883770215,11.2101776723572,7.72891025345648,TRUE,5.44115345712705,2.01914901870089,14.6626874340627,TRUE,2.15601123025178,0.608803826021399,3.10993815549311,FALSE,1.68508907947832,0.761178785104331,2.60899937385231,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE PROLESSA DUO,Diarrhoea,4,1.09608927108927,3.65270737865894,1.54932135236146,8.61168741641188,5.63750487436715,TRUE,4.84061887352302,1.66452884800351,14.077011105462,TRUE,1.87081299531116,0.323605591080783,2.82473992055249,FALSE,1.49538365604997,0.57147336167598,2.41929395042396,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE PROLESSA DUO,Vomiting,4,1.26490581490582,3.16467347269486,1.34244608971542,7.4603801713197,4.26839140158249,TRUE,4.14942845338108,1.42695974931284,12.0660421557229,TRUE,1.66420293602916,0.116995531798784,2.61812986127049,FALSE,1.35033380604439,0.426423511670397,2.27424410041838,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE SNACK DEFENSE,Abdominal Pain,4,0.908190008190008,4.41236554280033,1.78913920955046,10.8817522858846,7.66835511233865,TRUE,5.5345080763583,2.00914392784843,15.245687092252,TRUE,2.14202758729354,0.594820183063161,3.09595451253487,FALSE,1.67608299035152,0.752172695977526,2.59999328472551,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE SNACK DEFENSE,Fatigue,4,0.922031122031122,4.34597578347578,1.76225244128312,10.7178205960127,7.47690748894939,TRUE,5.44824992768296,1.97786346999765,15.0078242127262,TRUE,2.12021371562749,0.573006311397109,3.07414064086881,FALSE,1.66197196186569,0.738061667491704,2.58588225623968,TRUE,3,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HYDROXYCUT,Arrhythmia,4,0.815786240786241,4.97142419367195,1.87133877799716,13.2071535117113,8.90549143854103,TRUE,5.67052970441908,2.20353274201052,14.5924344647408,TRUE,2.29677465316156,0.749567248931185,3.25070157840289,FALSE,1.77399986982079,0.850089575446799,2.69791016419478,TRUE,3,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT,Emotional Distress,4,0.885810810810811,4.57211301345734,1.72221799047801,12.1379625131101,7.78236965605695,TRUE,5.21382466425388,2.02749906975801,13.4076350687681,TRUE,2.1780106734699,0.630803269239522,3.13193759871123,FALSE,1.69919468547877,0.775284391104783,2.62310497985276,TRUE,3,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT,Lethargy,4,1.12039312039312,3.60270930490784,1.3593413541226,9.5483848087939,5.10526269185042,TRUE,4.10442102284785,1.59884426923838,10.5365308284966,TRUE,1.8391821436706,0.291974739440217,2.79310906891192,FALSE,1.47358113645701,0.549670842083025,2.397491430831,TRUE,3,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT HARDCORE,Hypertension,4,0.75962325962326,5.28888888888889,2.06040412630456,13.5761452434976,10.0488361612943,TRUE,6.29687465874593,2.38619486793595,16.6166774561268,TRUE,2.39964110917606,0.852433704945686,3.35356803441739,FALSE,1.83693269846789,0.9130224040939,2.76084299284188,TRUE,3,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT HARDCORE CAPSULES,Atrial Fibrillation,4,1.20432022932023,3.34224204477228,1.26781805730536,8.81087141918907,4.4285151348553,TRUE,3.82368785898198,1.48658515299346,9.83501605238388,TRUE,1.73499601000022,0.187788605769843,2.68892293524155,FALSE,1.40072856855054,0.476818274176552,2.32463886292453,TRUE,3,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT MAX LIQUID CAPS,Chest Pain,4,0.899324324324324,4.45817633760362,1.77627803825937,11.1893159905559,7.73658602246361,TRUE,5.45596093076702,2.0203821985373,14.7336032259674,TRUE,2.15617539417369,0.60896798994331,3.11010231941502,FALSE,1.68519462373811,0.761284329364123,2.6091049181121,TRUE,3,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT MAX LIQUID CAPS,Fatigue,4,1.17027027027027,3.42361111111111,1.3645727362593,8.5895846580187,4.81170996488649,TRUE,4.15482710099381,1.53908235760604,11.2161562724971,TRUE,1.77636247806927,0.22915507383889,2.7302894033106,FALSE,1.42984343405425,0.50593313968026,2.35375372842824,TRUE,3,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
IONIX SUPREME,Hypersensitivity,4,1.23390663390663,3.2457610213445,1.31251037233105,8.02657626923665,4.36343632887765,TRUE,4.00297404513102,1.45877694268963,10.9844080592942,TRUE,1.6999907607401,0.152783356509722,2.65391768598143,FALSE,1.37589878594277,0.451988491568783,2.29980908031676,TRUE,3,,
ISAFLUSH,Abdominal Pain Upper,4,0.871560196560197,4.5965680389803,1.90129958437196,11.1126294407487,8.27360227900115,TRUE,5.94681774859684,2.10842834252767,16.7729870736939,TRUE,2.20140069003842,0.654193285808043,3.15532761527975,FALSE,1.71410705926118,0.790196764887189,2.63801735363517,TRUE,3,,
ISAGENIX ISAFLUSH,Constipation,4,0.905548730548731,4.43179908717273,1.73202708735961,11.3398013763206,7.58658892119907,TRUE,5.28071724137931,1.99639756376393,13.9681469711001,TRUE,2.14622803223646,0.599020628006084,3.10015495747779,FALSE,1.67879152844105,0.75488123406706,2.60270182281504,TRUE,3,,
ISAGENIX ISAFLUSH,Urticaria,4,1.22600327600328,3.26976042888256,1.27861292411865,8.36166525506991,4.33496101887312,TRUE,3.869519195538,1.4636957983362,10.2297067612391,TRUE,1.70925881793491,0.162051413704533,2.66318574317624,FALSE,1.38248979864665,0.458579504272663,2.30640009302064,TRUE,3,,
JACK3D,Death,4,0.697665847665848,5.74845433668963,2.3228360644943,14.2260264364373,11.5611757753134,TRUE,7.23589379453757,2.63519607476618,19.868790602412,TRUE,2.52233656035248,0.975129156122102,3.47626348559381,FALSE,1.90969955338239,0.985789259008398,2.83360984775638,TRUE,3,,
JACK3D,Heart Rate Increased,4,0.83034398034398,4.82747366859516,1.95121285731018,11.9435980209283,8.86050505532753,TRUE,6.04632291866334,2.20250607077951,16.5983746068927,TRUE,2.2712663494192,0.724058945188825,3.22519327466053,FALSE,1.75812567708928,0.834215382715293,2.68203597146327,TRUE,3,,
KRATOM,Mood Swings,4,0.71965601965602,5.77788381247763,2.12865535589747,15.6831124672204,10.8506009457684,TRUE,6.50655991388011,2.5072918956017,16.8848796532929,TRUE,2.4775849163333,0.930377512102921,3.43151184157463,FALSE,1.88345068046557,0.959540386091576,2.80736097483956,TRUE,3,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
KRATOM,Rhinorrhoea,4,0.736199836199836,5.64193360512522,2.07970343934052,15.3057470610978,10.4813463313888,TRUE,6.35409685261844,2.44992295392647,16.4799251126439,TRUE,2.44480898188041,0.897601577650035,3.39873590712174,FALSE,1.86401302244707,0.940102728073084,2.78792331682106,TRUE,3,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
LEPTIBURN,Loss Of Consciousness,4,1.11670761670762,3.59222443119063,1.39624330794859,9.24199692888914,5.19961143248773,TRUE,4.23017219754762,1.60959602044802,11.117296882931,TRUE,1.84393435269436,0.296726948463983,2.79786127793569,FALSE,1.47686621197332,0.552955917599329,2.40077650634731,TRUE,3,,
MNS MAX C (MAXIMUM APPETITE CONTROL),Dyspnoea,4,1.21721949221949,3.28879607955407,1.39506480817958,7.75317360847505,4.61292093341329,TRUE,4.32522303325223,1.48738555765347,12.5774747449404,TRUE,1.71962967037197,0.172422266141587,2.67355659561329,FALSE,1.38985054736831,0.465940252994317,2.3137608417423,TRUE,3,,
MODERE ACTIVATE,Abdominal Pain,4,1.08284193284193,3.70031462037072,1.4808797139075,9.24607728847892,5.59451111170653,TRUE,4.52775330396476,1.66923833415759,12.2813798138117,TRUE,1.88835063189105,0.341143227660675,2.84227755713238,FALSE,1.50740781045944,0.583497516085454,2.43131810483343,TRUE,3,,
MODERE BURN,Chest Discomfort,4,0.875675675675676,4.59209039548023,1.76574996853882,11.9424010057957,7.97345923616688,TRUE,5.35988306334481,2.05788195812476,13.9601527382597,TRUE,2.19460678197424,0.647399377743858,3.14853370721556,FALSE,1.70978461588293,0.78587432150894,2.63369491025692,TRUE,3,,
MODERE BURN,Nephrolithiasis,4,0.843243243243243,4.76995305164319,1.83389974025243,12.4065954182143,8.48218574938285,TRUE,5.56984380717601,2.13821348591974,14.5089160837429,TRUE,2.24903487147925,0.701827467248876,3.20296179672058,FALSE,1.74420442039634,0.820294126022349,2.66811471477033,TRUE,3,,
MODERE SUSTAIN,Vomiting,4,0.967280917280917,4.13875821148548,1.83012823451782,9.35962803592916,7.16665690311236,TRUE,5.8970781174117,1.91997332186306,18.1125070472913,TRUE,2.051116976808,0.503909572577625,3.00504390204933,FALSE,1.61677989377832,0.692869599404332,2.54069018815231,TRUE,3,,
MODERE TRIM CHOCOLATE,Palpitations,4,0.96541769041769,4.15371848068943,1.63877097138978,10.5282419069146,6.82858053413936,TRUE,5.00486035249239,1.87381908862154,13.3676870408963,TRUE,2.05389775637219,0.506690352141809,3.00782468161351,FALSE,1.61861306443571,0.694702770061722,2.5425233588097,TRUE,3,,
